Week,Site,Channel,Impressions,Clicks,Spend,Sales
2025-02-02,Tumblr,Brandwatch,0.0,0,10.329848672059171,8113824.0
2025-02-02,X,Brandwatch,31407.0,0,10.329848672059171,8113824.0
2025-02-02,Instagram,Infegy,0.0,0,10.329848672059171,8113824.0
2025-02-09,Forums,Brandwatch,0.0,0,10.329848672059171,8409703.06
2025-02-09,X,Brandwatch,77040.0,0,10.329848672059171,8409703.06
2025-02-09,Instagram,Infegy,0.0,0,10.329848672059171,8409703.06
2025-02-16,Forums,Brandwatch,0.0,0,10.329848672059171,7980922.05
2025-02-16,X,Brandwatch,513685.0,0,10.329848672059171,7980922.05
2025-02-16,Instagram,Infegy,0.0,0,10.329848672059171,7980922.05
2025-02-23,Tumblr,Brandwatch,0.0,0,10.329848672059171,8103404.68
2025-02-23,X,Brandwatch,9647.0,0,10.329848672059171,8103404.68
2025-02-23,Instagram,Infegy,0.0,0,10.329848672059171,8103404.68
2025-03-02,Forums,Brandwatch,0.0,0,10.329848672059171,0.0
2025-03-02,X,Brandwatch,9838.0,0,10.329848672059171,0.0
2025-03-02,Instagram,Infegy,0.0,0,10.329848672059171,0.0
2025-03-09,Forums,Brandwatch,0.0,0,10.329848672059171,0.0
2025-03-09,X,Brandwatch,22209.0,0,10.329848672059171,0.0
2025-03-16,Tumblr,Brandwatch,0.0,0,10.329848672059171,0.0
2025-03-16,X,Brandwatch,10219.0,0,10.329848672059171,0.0
2025-03-23,Forums,Brandwatch,0.0,0,10.329848672059171,0.0
2025-03-23,X,Brandwatch,199117.0,0,10.329848672059171,0.0
2025-03-30,Forums,Brandwatch,0.0,0,10.329848672059171,0.0
2025-03-30,Tumblr,Brandwatch,0.0,0,10.329848672059171,0.0
2025-03-30,X,Brandwatch,13227.0,0,10.329848672059171,0.0
2025-04-06,Forums,Brandwatch,0.0,0,10.329848672059171,0.0
2025-04-06,X,Brandwatch,118185.0,0,10.329848672059171,0.0
2025-04-13,X,Brandwatch,28698.0,0,10.329848672059171,0.0
2025-04-20,Forums,Brandwatch,0.0,0,10.329848672059171,0.0
2025-04-20,X,Brandwatch,14410.0,0,10.329848672059171,0.0
